"Type","ident","lat","long","Date","Time","Bird"
"WAYPOINT","220",43.95507599,-71.74568307,"18-Jun-12","11:10:10","YAOY"
"WAYPOINT","221",43.95497776,-71.74579019,"18-Jun-12","11:11:22","YAOY"
"WAYPOINT","222",43.95487114,-71.7457114,"18-Jun-12","11:12:18","YAOY"
"WAYPOINT","6",43.95522494,-71.74535165,"19-Jun-12","08:37:15","YAOY"
"WAYPOINT","7",43.95495647,-71.7451571,"19-Jun-12","08:41:39","YAOY"
"WAYPOINT","8",43.95495647,-71.74517454,"19-Jun-12","09:18:07","YAOY"
"WAYPOINT","9",43.95488899,-71.74508695,"19-Jun-12","09:24:33","YAOY"
"WAYPOINT","253",43.95571235,-71.74589697,"23-Jun-12","09:14:35","YAOY"
"WAYPOINT","254",43.95562626,-71.74573193,"23-Jun-12","09:17:18","YAOY"
"WAYPOINT","255",43.95558025,-71.7456549,"23-Jun-12","09:18:39","YAOY"
"WAYPOINT","256",43.95546466,-71.74562104,"23-Jun-12","09:20:57","YAOY"
"WAYPOINT","257",43.95522284,-71.74489743,"23-Jun-12","10:16:07","YAOY"
"WAYPOINT","209",43.94380661,-71.730125,"20-May-12","10:46:08","YBWA"
"WAYPOINT","11",43.9438346,-71.7303472,"28-May-12","09:10:32","YBWA"
"WAYPOINT","62",43.94553755,-71.73130861,"30-May-12","08:34:58","YBWA"
"WAYPOINT","7",43.94378004,-71.73031091,"31-May-12","10:09:52","YBWA"
"WAYPOINT","8",43.94374575,-71.7298846,"31-May-12","10:22:35","YBWA"
"WAYPOINT","9",43.94399067,-71.72976248,"31-May-12","10:44:29","YBWA"
"WAYPOINT","16",43.94400786,-71.73001251,"14-Jun-12","10:37:01","YBWA"
"WAYPOINT","428",43.94398883,-71.73022231,"20-Jun-12","09:29:45","YBWA"
"WAYPOINT","429",43.94412847,-71.72973331,"20-Jun-12","09:37:46","YBWA"
"WAYPOINT","430",43.94432629,-71.7287326,"20-Jun-12","09:40:42","YBWA"
"WAYPOINT","431",43.94478871,-71.72909369,"20-Jun-12","09:42:45","YBWA"
"WAYPOINT","432",43.94492199,-71.72865573,"20-Jun-12","09:46:03","YBWA"
"WAYPOINT","433",43.94511318,-71.72892462,"20-Jun-12","09:49:09","YBWA"
"WAYPOINT","434",43.94515467,-71.72894399,"20-Jun-12","09:49:49","YBWA"
"WAYPOINT","435",43.94448655,-71.72918178,"20-Jun-12","09:54:13","YBWA"
"WAYPOINT","172",43.95407477,-71.70403884,"13-May-12","10:28:06","YKAG"
"WAYPOINT","70",43.95317942,-71.70354104,"14-Jun-12","09:36:45","YKAG"
"WAYPOINT","71",43.95319208,-71.70354447,"14-Jun-12","09:43:01","YKAG"
"WAYPOINT","305",43.95380555,-71.70403473,"22-Jun-12","10:48:36","YKAG"
"WAYPOINT","306",43.95371905,-71.70412324,"22-Jun-12","10:51:33","YKAG"
"WAYPOINT","307",43.9536649,-71.70409961,"22-Jun-12","10:51:45","YKAG"
"WAYPOINT","309",43.95366683,-71.70346074,"23-Jun-12","06:56:06","YKAG"
"WAYPOINT","310",43.95366649,-71.70344699,"23-Jun-12","06:56:39","YKAG"
"WAYPOINT","311",43.95420863,-71.70353224,"23-Jun-12","07:00:06","YKAG"
"WAYPOINT","312",43.9542399,-71.70348714,"23-Jun-12","07:00:18","YKAG"
"WAYPOINT","313",43.95426798,-71.70346401,"23-Jun-12","07:00:28","YKAG"
"WAYPOINT","314",43.95433679,-71.70345353,"23-Jun-12","07:01:21","YKAG"
"WAYPOINT","315",43.9547035,-71.70386642,"23-Jun-12","07:03:20","YKAG"
"WAYPOINT","316",43.95470819,-71.70396131,"23-Jun-12","07:05:38","YKAG"
"WAYPOINT","317",43.95472018,-71.70419491,"23-Jun-12","07:07:20","YKAG"
"WAYPOINT","318",43.95450401,-71.70421402,"23-Jun-12","07:09:24","YKAG"
"WAYPOINT","319",43.95440108,-71.70410941,"23-Jun-12","07:11:12","YKAG"
"WAYPOINT","320",43.95439111,-71.7038536,"23-Jun-12","07:12:47","YKAG"
"WAYPOINT","321",43.95455766,-71.70373608,"23-Jun-12","07:13:45","YKAG"
"WAYPOINT","322",43.95449529,-71.70362997,"23-Jun-12","07:15:24","YKAG"
"WAYPOINT","323",43.95468372,-71.70348312,"23-Jun-12","07:16:18","YKAG"
"WAYPOINT","324",43.95446017,-71.70329947,"23-Jun-12","07:18:11","YKAG"
"WAYPOINT","325",43.95407318,-71.70284643,"23-Jun-12","07:27:32","YKAG"
"WAYPOINT","505",43.95433294,-71.70342553,"30-Jun-12","07:12:08","YKAG"
"WAYPOINT","507",43.95457626,-71.70395527,"30-Jun-12","08:14:23","YKAG"
"WAYPOINT","508",43.95461951,-71.70398436,"30-Jun-12","08:15:37","YKAG"
"WAYPOINT","509",43.95473946,-71.70415166,"30-Jun-12","08:20:44","YKAG"
"WAYPOINT","6",43.94697765,-71.70791589,"11-May-12","07:57:31","YOAB"
"WAYPOINT","114",43.94710028,-71.70808914,"11-May-12","07:34:28","YOAB"
"WAYPOINT","44",43.94629511,-71.70850966,"24-May-12","10:43:14","YOAB"
"WAYPOINT","89",43.94603158,-71.70837706,"1-Jun-12","06:35:55","YOAB"
"WAYPOINT","5",43.94715493,-71.70776962,"11-Jun-12","08:45:20","YOAB"
"WAYPOINT","326",43.94650357,-71.70867403,"14-Jun-12","05:57:59","YOAB"
"WAYPOINT","327",43.94671773,-71.7079262,"14-Jun-12","06:02:37","YOAB"
"WAYPOINT","328",43.94671228,-71.70802049,"14-Jun-12","06:04:16","YOAB"
"WAYPOINT","329",43.94661983,-71.70828762,"14-Jun-12","06:05:40","YOAB"
"WAYPOINT","330",43.94680616,-71.70847446,"14-Jun-12","06:09:44","YOAB"
"WAYPOINT","344",43.94637566,-71.70847932,"14-Jun-12","08:31:41","YOAB"
"WAYPOINT","237",43.94582463,-71.70770165,"21-Jun-12","10:26:50","YOAB"
"WAYPOINT","238",43.94595405,-71.70774347,"21-Jun-12","10:29:57","YOAB"
"WAYPOINT","315",43.94616569,-71.70833808,"27-Jun-12","12:05:04","YOAB"
"WAYPOINT","316",43.94613812,-71.70832191,"27-Jun-12","12:05:15","YOAB"
"WAYPOINT","317",43.94607282,-71.70826265,"27-Jun-12","12:05:54","YOAB"
"WAYPOINT","318",43.94602094,-71.70823054,"27-Jun-12","12:06:07","YOAB"
"WAYPOINT","319",43.94598817,-71.70818025,"27-Jun-12","12:08:19","YOAB"
"WAYPOINT","320",43.94603108,-71.70812217,"27-Jun-12","12:08:55","YOAB"
"WAYPOINT","321",43.94613803,-71.70808713,"27-Jun-12","12:09:29","YOAB"
"WAYPOINT","322",43.94621833,-71.70811429,"27-Jun-12","12:10:16","YOAB"
"WAYPOINT","323",43.94631229,-71.70831285,"27-Jun-12","12:12:21","YOAB"
"WAYPOINT","9",43.94554837,-71.73824346,"21-May-12","08:39:34","YOKA"
"WAYPOINT","190",43.94582656,-71.73729613,"17-May-12","07:10:26","YOKA"
"WAYPOINT","230",43.94520303,-71.73814589,"26-May-12","10:54:39","YOKA"
"WAYPOINT","75",43.9451234,-71.73804933,"30-May-12","08:21:45","YOKA"
"WAYPOINT","79",43.94558877,-71.73841302,"30-May-12","11:59:26","YOKA"
"WAYPOINT","80",43.94534678,-71.73827078,"30-May-12","12:14:09","YOKA"
"WAYPOINT","81",43.94564895,-71.73847161,"30-May-12","12:19:19","YOKA"
"WAYPOINT","YOKA",43.94537754,-71.73833583,"19-Jun-12","10:50:16","YOKA"
"WAYPOINT","YOKA10",43.94522801,-71.73794984,"19-Jun-12","11:27:58","YOKA"
"WAYPOINT","YOKA11",43.94531309,-71.73781975,"19-Jun-12","11:29:34","YOKA"
"WAYPOINT","YOKA12",43.94547871,-71.73807423,"19-Jun-12","11:31:40","YOKA"
"WAYPOINT","YOKA13",43.94526632,-71.738481,"19-Jun-12","11:34:23","YOKA"
"WAYPOINT","YOKA14",43.9453177,-71.73871259,"19-Jun-12","11:36:42","YOKA"
"WAYPOINT","YOKA15",43.945342,-71.73829442,"19-Jun-12","11:38:35","YOKA"
"WAYPOINT","YOKA16",43.9454933,-71.73784423,"19-Jun-12","11:47:58","YOKA"
"WAYPOINT","YOKA2",43.94523203,-71.73802997,"19-Jun-12","10:54:31","YOKA"
"WAYPOINT","YOKA3",43.9455399,-71.7387058,"19-Jun-12","11:03:52","YOKA"
"WAYPOINT","YOKA4",43.94529641,-71.73792838,"19-Jun-12","11:07:20","YOKA"
"WAYPOINT","YOKA5",43.94542641,-71.73769956,"19-Jun-12","11:10:56","YOKA"
"WAYPOINT","YOKA6",43.94553035,-71.73820968,"19-Jun-12","11:14:04","YOKA"
"WAYPOINT","YOKA7",43.94560897,-71.73833122,"19-Jun-12","11:15:15","YOKA"
"WAYPOINT","YOKA8",43.94567376,-71.73867571,"19-Jun-12","11:17:43","YOKA"
"WAYPOINT","YOKA9",43.94529708,-71.73816425,"19-Jun-12","11:22:40","YOKA"
"WAYPOINT","1",43.94475318,-71.73683253,"21-Jun-12","06:13:32","YOKA"
"WAYPOINT","2",43.9454715,-71.73804548,"21-Jun-12","06:17:49","YOKA"
"WAYPOINT","3",43.94565197,-71.73854772,"21-Jun-12","06:22:11","YOKA"
"WAYPOINT","265",43.94527998,-71.73843666,"21-Jun-12","10:33:48","YOKA"
"WAYPOINT","266",43.9456368,-71.73860765,"21-Jun-12","10:39:15","YOKA"
"WAYPOINT","1",43.94534586,-71.73819711,"24-Jun-12","06:05:05","YOKA"
"WAYPOINT","2",43.94532105,-71.7386975,"24-Jun-12","06:06:56","YOKA"
"WAYPOINT","3",43.94532834,-71.7386975,"24-Jun-12","06:07:40","YOKA"
"WAYPOINT","4",43.94543169,-71.73859122,"24-Jun-12","06:08:44","YOKA"
"WAYPOINT","5",43.94550009,-71.73829274,"24-Jun-12","06:09:47","YOKA"
"WAYPOINT","6",43.94544552,-71.73820063,"24-Jun-12","06:13:53","YOKA"
"WAYPOINT","7",43.94540118,-71.73856524,"24-Jun-12","06:22:17","YOKA"
"WAYPOINT","8",43.94540361,-71.73862098,"24-Jun-12","06:23:54","YOKA"
"WAYPOINT","9",43.94554719,-71.73822225,"24-Jun-12","06:32:22","YOKA"
"WAYPOINT","10",43.94545399,-71.7380231,"24-Jun-12","06:33:31","YOKA"
"WAYPOINT","11",43.94523681,-71.7381153,"24-Jun-12","06:34:47","YOKA"
"WAYPOINT","12",43.94554971,-71.73865618,"24-Jun-12","06:40:51","YOKA"
"WAYPOINT","331",43.94412822,-71.7299644,"28-Jun-12","11:59:11","YOKA"
"WAYPOINT","332",43.94422847,-71.73019423,"28-Jun-12","12:00:27","YOKA"
"WAYPOINT","333",43.94416854,-71.73018971,"28-Jun-12","12:03:21","YOKA"
"WAYPOINT","334",43.94419335,-71.73024444,"28-Jun-12","12:04:29","YOKA"
"WAYPOINT","335",43.94433953,-71.72987144,"28-Jun-12","12:07:14","YOKA"
"WAYPOINT","113",43.94352883,-71.73471577,"7-Jun-12","10:21:30","YWAY"
"WAYPOINT","114",43.94349463,-71.73474703,"7-Jun-12","10:22:01","YWAY"
"WAYPOINT","115",43.94361843,-71.7349539,"7-Jun-12","10:23:49","YWAY"
"WAYPOINT","116",43.94353755,-71.73480696,"7-Jun-12","10:35:22","YWAY"
"WAYPOINT","117",43.9435575,-71.73468601,"7-Jun-12","10:42:19","YWAY"
"WAYPOINT","47",43.94351877,-71.73495063,"12-Jun-12","11:03:19","YWAY"
"WAYPOINT","48",43.94363428,-71.7348979,"12-Jun-12","11:04:47","YWAY"
"WAYPOINT","49",43.94377518,-71.73036145,"12-Jun-12","12:29:10","YWAY"
"WAYPOINT","46",43.9443428,-71.7336723,"19-Jun-12","08:42:02","YWAY"
"WAYPOINT","443",43.94370737,-71.73398998,"20-Jun-12","11:50:04","YWAY"
"WAYPOINT","263",43.94303606,-71.73528557,"21-Jun-12","08:43:03","YWAY"
